name,category,barcode,brand,id,manufacturer,image_urls,base_price,offer_price,promotion
Капсулы для стирки Liby GrePower Тропический взрыв 52 шт,Капсулы для стирки,6971487127211,Liby,120538,LIBY,https://api.bonjour-dv.ru/public_v1/products/120538/images/20180e0683c00000.jpg,752,752,
Мыло хозяйственное Liby прозрачное из кокосового масла,Мыло хозяйственное,6920174720600,Liby,120535,LIBY,https://api.bonjour-dv.ru/public_v1/products/120535/images/58bd1f0f04880000.jpg,69,69,
Капсулы для стирки Liby GrePower Супер чистота 52 шт,Капсулы для стирки,6971487127204,Liby,120536,LIBY,https://api.bonjour-dv.ru/public_v1/products/120536/images/153c0f8683c00000.jpg,752,752,
Таблетки для посудомоечных машин Соседка 30 шт,Для посудомоечных машин,4627121781029,Соседка,120537,"ООО ""Фита""",https://api.bonjour-dv.ru/public_v1/products/120537/images/01c08972299ccb64b3703c.jpg,382,382,
Средство для мытья посуды  Okishi  с ароматом бодрящего лимона 1.5 кг,Для мытья посуды,4603775873082,Okishi,120534,LIBY,https://api.bonjour-dv.ru/public_v1/products/120534/images/34361c0e068340e000.jpg,461,461,
Дихлофос ВАРАН А 145мл универсальный,Средства от тараканов,4600171325481,,120483,УМКА,https://api.bonjour-dv.ru/public_v1/products/120483/images/60301c0c07030180c060.jpg,175,175,
Дихлофос ВАРАН А 180мл без запаха,Средства от тараканов,4600171530359,,120482,УМКА,https://api.bonjour-dv.ru/public_v1/products/120482/images/20101804030100804020.jpg,198,198,
Дихлофос ВАРАН А 440мл универсальный от всех насекомых,Средства от тараканов,4600171465798,,120481,УМКА,https://api.bonjour-dv.ru/public_v1/products/120481/images/70301c0e070381c0c070.jpg,384,384,
Термолеггинсы Oemen женские размер М ,Термобелье,4610162581437,Oemen,124051,Китай,https://api.bonjour-dv.ru/public_v1/products/124051/images/0d0d0e8d0e070381c0.jpg,705,705,
Кальсоны Oemen мужские термоэффект черные размер 52-54,Термобелье,4610162598411,Oemen,124053,Китай,https://api.bonjour-dv.ru/public_v1/products/124053/images/0c1f1f1e0c07018000.jpg,1025,1025,
Термофутболка Oemen с горлом женская размер XL,Термобелье,4610162581550,Oemen,124048,Китай,https://api.bonjour-dv.ru/public_v1/products/124048/images/1c1a0c0c0e070783c1e0.jpg,985,985,
Термофутболка Oemen мужская черная L,Термобелье,4610162522515,Oemen,124046,Китай,https://api.bonjour-dv.ru/public_v1/products/124046/images/f07c380c0686c301c0f8.jpg,1264,1264,
Термофутболка Oemen мужская черная размер M,Термобелье,6941272499090,Oemen,124045,Китай,https://api.bonjour-dv.ru/public_v1/products/124045/images/f07c380c0686c301c0f8.jpg,1264,1264,
Термолеггинсы Oemen  женские размер 2XL,Термобелье,4610162581468,Oemen,124043,Китай,https://api.bonjour-dv.ru/public_v1/products/124043/images/0d0d0e8d0e070381c0.jpg,705,705,
Термофутболка Oemen с горлом женская размер 2XL,Термобелье,4610162581543,Oemen,124038,Китай,https://api.bonjour-dv.ru/public_v1/products/124038/images/1c1a0c0c0e070783c1e0.jpg,985,985,
Носки Hobby Line женские Красное сердце размер 36-40,Носки,6968339003632,Hobby Line,124018,Китай,"https://api.bonjour-dv.ru/public_v1/products/124018/images/0c4a15010848308060.jpg,https://api.bonjour-dv.ru/public_v1/products/124018/images/20301c0a0d278358c410.jpg,https://api.bonjour-dv.ru/public_v1/products/124018/images/84c7285208e4e2b950.jpg",76,76,
Носки Hobby Line женские разме р 36-40 3D сердце,Носки,6968339061243,Hobby Line,123996,Китай,https://api.bonjour-dv.ru/public_v1/products/123996/images/309c66331d8e432188e0.jpg,96,96,
Носки Hobby Line женские укороченные сердце размер 36-40 ,Носки,6968339061274,Hobby Line,124017,Китай,https://api.bonjour-dv.ru/public_v1/products/124017/images/301a0f3319ce63118000.jpg,96,96,
Носки Hobby Line женские размер 36-40 звезды,Носки,6968339061182,Hobby Line,123995,Китай,https://api.bonjour-dv.ru/public_v1/products/123995/images/b0884633198e47219840.jpg,114,114,
Носки Hobby Line женские размер 36-40 горох,Носки,6968339061199,Hobby Line,123994,Китай,https://api.bonjour-dv.ru/public_v1/products/123994/images/309c46331d8c63219840.jpg,114,114,
Подушка Экономь и Я бамбук 70*70 см,Подушки и одеяла,4630035743168,Экономь и Я,123907,СИМА ОПТ,https://api.bonjour-dv.ru/public_v1/products/123907/images/0126967b3c1a0fe5d24950.jpg,950,950,
Носки Hobby Line мужские укороченные белые 25 размер,Носки,6938339144086,Hobby Line,123863,Китай,https://api.bonjour-dv.ru/public_v1/products/123863/images/0100e06818070363a3a0e0.jpg,58,58,
"Чистящ.ср-во ""Sanita-спрей"" 500мл д/кухни","Для плит, духовок, СВЧ-печей",4602984020614,Sanita,120301,Ступинский химический завод ЗАО,https://api.bonjour-dv.ru/public_v1/products/120301/images/300c06030301806000.jpg,255,204,20
Кондиционер для белья Green Love 1 л,"Кондиционеры, ополаскиватели",4602984020409,Green Love,120299,Ступинский химический завод ЗАО,https://api.bonjour-dv.ru/public_v1/products/120299/images/e5d3fdde6e175d89c24d.jpg,273,273,
"Чистящ.ср-во ""Sanfor "" 500 мл Спрей д/твердых и мягких поверхностей",Универсальные,4602984020898,Sanfor,120298,Ступинский химический завод ЗАО,https://api.bonjour-dv.ru/public_v1/products/120298/images/01e07028040706c361b0e0.jpg,265,159,40
"Ср-во д/мытья посуды ""Sanita"" 450г универсальное Лаванда + розмарин",Для мытья посуды,4602984011704,Sanita,120297,Ступинский химический завод ЗАО,https://api.bonjour-dv.ru/public_v1/products/120297/images/18180e07038180e000.jpg,130,130,
Гель для стирки Aroma Drop Aromatherapy 2в1 Цветочный микс 1 л ,Гели и жидкие средства для стирки,4602984020904,Aroma Drop,120296,Ступинский химический завод ЗАО,https://api.bonjour-dv.ru/public_v1/products/120296/images/3018180c060301c0c070.jpg,360,229,36
Гель для стирки Aroma Drop Aromatherapy 2в1 Лаванда и ваниль 1 л,Гели и жидкие средства для стирки,4602984020928,Aroma Drop,120295,Ступинский химический завод ЗАО,https://api.bonjour-dv.ru/public_v1/products/120295/images/30381c18058743419070.jpg,360,229,36
Гель для стирки Aroma Drop Aromatherapy 2в1 Жасмин и Ветивер 1 л,Гели и жидкие средства для стирки,4602984020942,Aroma Drop,120294,Ступинский химический завод ЗАО,https://api.bonjour-dv.ru/public_v1/products/120294/images/30181c0c07030180c060.jpg,360,229,36
Чистящий спрей Green Love универсальный с содой 500 мл,Универсальные,4602984020430,Green Love,120290,Ступинский химический завод ЗАО,https://api.bonjour-dv.ru/public_v1/products/120290/images/f0381c06030381c0e060.jpg,307,246,20
"Ср-во д/мытья полов ""Sanfor "" Ультра Блеск 1000 мл Французская лаванда",Для мытья пола,4602984019205,Sanfor,120289,Ступинский химический завод ЗАО,https://api.bonjour-dv.ru/public_v1/products/120289/images/2010180c06038180c060.jpg,238,238,
Средство для мытья посуды  Sunday Экстра Лимон 1 л,Для мытья посуды,4814628010930,Sunday,120271,"ПКФ ""Сонца""",https://api.bonjour-dv.ru/public_v1/products/120271/images/3010180c06030180e060.jpg,163,163,
Стиральный порошок Чайка Яркий цвет и зимняя свежесть 2 кг,Стиральные порошки,4814628003017,Чайка,120270,"ПКФ ""Сонца""",https://api.bonjour-dv.ru/public_v1/products/120270/images/ce733998ade6cb6400.jpg,355,355,
Стиральный порошок Чайка 2 в 1 с кондиционером 2 кг,Стиральные порошки,4814628004410,Чайка,120269,"ПКФ ""Сонца""",https://api.bonjour-dv.ru/public_v1/products/120269/images/d27b3f98cda4dbe400.jpg,355,355,
Стиральный порошок Чайка 2 в 1 с кондиционером 400 гр,Стиральные порошки,4814628005233,Чайка,120268,"ПКФ ""Сонца""",https://api.bonjour-dv.ru/public_v1/products/120268/images/01f4c561b0d1ec14cbe180.jpg,88,88,
Стиральный порошок Чайка Северное сияние для цветного белья 400 гр,Стиральные порошки,4814628002416,Чайка,120267,"ПКФ ""Сонца""","https://api.bonjour-dv.ru/public_v1/products/120267/images/d86d3199cc66f36000.jpg,https://api.bonjour-dv.ru/public_v1/products/120267/images/0100fc311908c60b2361c0.jpg,https://api.bonjour-dv.ru/public_v1/products/120267/images/01184d259c5b3f5689059a.jpg,https://api.bonjour-dv.ru/public_v1/products/120267/images/01186d87d96c165e9749a4.jpg,https://api.bonjour-dv.ru/public_v1/products/120267/images/0110884422994900c00106.jpg,https://api.bonjour-dv.ru/public_v1/products/120267/images/016cbe54a955aa6c763bbb.jpg",88,88,
Плед Этель светящийся в темноте Елочки,Пледы и покрывала,6900078809038,Этель,123267,СИМА ОПТ,https://api.bonjour-dv.ru/public_v1/products/123267/images/912b8bc3abeb6b5b3d70.jpg,2131,2131,
Комплект постельного белья Унисон Calipso евро,Постельное белье,4630144775616,Унисон,123088,ОТК,https://api.bonjour-dv.ru/public_v1/products/123088/images/01c9e490d32070180ea703.jpg,3546,3546,
Носки Hobby Line женские укороченные Зверята с 3D ушками размер 36-40,Носки,6968339035299,Hobby Line,122755,Китай,https://api.bonjour-dv.ru/public_v1/products/122755/images/5028141a0a854683c1a0.jpg,96,96,
Носки Hobby Line женские невидимые Крылатое сердце размер 36 - 40,Носки,6968339035244,Hobby Line,122730,Китай,https://api.bonjour-dv.ru/public_v1/products/122730/images/19cc641a0c28b4c06030.jpg,96,96,
